timestamp,device,message,fault_class
2025-11-21T16:39:32.133574,R4,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T13:20:07.133574,R6,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T04:24:17.133574,R9,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T00:25:40.133574,R6,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T18:33:01.133574,R5,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T09:15:16.133574,R4,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T10:31:58.133574,R10,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T00:22:19.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T17:15:47.133574,R4,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T04:34:04.133574,R2,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T11:21:07.133574,R3,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T18:22:19.133574,R2,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T16:57:24.133574,R6,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T02:05:48.133574,R1,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T21:49:41.133574,R6,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T10:46:05.133574,R2,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T15:11:56.133574,R8,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-21T17:15:57.133574,R10,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T05:16:13.133574,R9,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T14:09:09.133574,R10,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T09:57:41.133574,R7,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T23:00:11.133574,R3,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T05:58:53.133574,R5,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T01:00:13.133574,R1,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T01:30:04.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T09:42:23.133574,R4,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T17:53:49.133574,R9,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T03:56:59.133574,R1,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T21:03:12.133574,R10,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T16:46:33.133574,R6,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T19:36:34.133574,R10,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T20:17:06.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T06:47:03.133574,R3,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T03:52:30.133574,R9,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T06:24:50.133574,R2,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T19:11:59.133574,R9,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T14:32:09.133574,R4,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T04:20:06.133574,R3,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T16:40:32.133574,R3,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T18:08:56.133574,R8,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T05:44:45.133574,R8,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T12:14:55.133574,R8,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T06:28:25.133574,R5,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T11:42:18.133574,R4,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T00:23:10.133574,R3,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T14:53:47.133574,R8,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T09:59:14.133574,R3,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T20:48:13.133574,R6,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T20:21:57.133574,R3,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T14:49:06.133574,R4,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T13:56:56.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T12:07:13.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T09:29:09.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T15:35:14.133574,R4,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T18:47:23.133574,R4,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T03:24:24.133574,R3,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T20:35:40.133574,R4,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T08:18:38.133574,R3,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T02:55:39.133574,R9,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T12:19:15.133574,R3,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T15:45:51.133574,R8,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T19:22:01.133574,R3,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T10:48:37.133574,R6,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T01:47:43.133574,R2,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T06:00:33.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T06:14:19.133574,R8,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T18:06:40.133574,R9,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T13:19:11.133574,R9,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T09:49:17.133574,R6,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T15:01:27.133574,R6,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T03:18:07.133574,R1,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T00:02:47.133574,R7,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T06:37:59.133574,R1,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T08:14:07.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T15:21:00.133574,R2,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T03:52:50.133574,R1,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T16:50:25.133574,R10,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T10:10:03.133574,R5,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T21:34:56.133574,R10,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-21T15:38:33.133574,R5,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T23:25:29.133574,R1,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T02:39:17.133574,R7,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T14:04:57.133574,R9,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T22:47:02.133574,R10,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T15:40:33.133574,R10,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T12:46:29.133574,R1,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T08:08:14.133574,R2,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T20:55:44.133574,R5,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T16:36:47.133574,R6,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T08:59:30.133574,R2,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T23:32:07.133574,R8,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T19:37:25.133574,R5,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T02:00:34.133574,R8,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T22:13:19.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T22:24:40.133574,R3,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T00:14:28.133574,R5,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T04:34:08.133574,R1,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T13:43:24.133574,R9,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T02:36:39.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T23:24:15.133574,R1,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T18:54:31.133574,R3,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T17:04:46.133574,R10,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T15:55:14.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T07:10:06.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T13:51:15.133574,R3,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T23:51:02.133574,R6,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T01:17:12.133574,R5,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T06:28:01.133574,R10,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T23:53:38.133574,R8,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T03:53:18.133574,R10,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T21:59:42.133574,R2,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T02:41:25.133574,R2,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T15:29:32.133574,R8,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T12:49:01.133574,R1,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T11:23:45.133574,R1,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T17:34:58.133574,R7,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T19:48:06.133574,R6,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T10:12:15.133574,R4,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T03:21:33.133574,R8,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T03:59:19.133574,R7,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T05:31:53.133574,R6,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T03:16:34.133574,R1,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T18:28:03.133574,R2,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T11:27:33.133574,R10,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T00:45:25.133574,R5,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T23:01:44.133574,R1,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T13:23:05.133574,R10,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T17:38:54.133574,R9,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T22:04:30.133574,R2,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T13:23:37.133574,R4,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T20:58:39.133574,R4,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T18:14:57.133574,R10,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T22:45:29.133574,R6,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T23:36:23.133574,R6,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T17:30:01.133574,R6,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T10:21:04.133574,R2,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T00:28:59.133574,R7,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T05:58:12.133574,R7,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T20:57:26.133574,R4,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T16:51:26.133574,R7,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T10:04:20.133574,R7,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T08:34:48.133574,R2,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T14:27:56.133574,R6,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T13:30:15.133574,R3,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T09:01:37.133574,R1,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T08:42:58.133574,R10,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T05:14:22.133574,R8,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T10:58:28.133574,R1,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T22:05:23.133574,R8,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T17:59:59.133574,R8,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T17:25:26.133574,R1,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T19:49:49.133574,R9,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T03:37:10.133574,R9,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T01:59:20.133574,R3,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T23:31:37.133574,R10,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T09:17:32.133574,R9,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T12:53:46.133574,R4,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T04:35:34.133574,R9,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T09:49:42.133574,R1,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T08:01:51.133574,R3,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T13:42:31.133574,R3,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T05:34:43.133574,R1,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T11:07:15.133574,R4,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T20:07:21.133574,R3,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T13:31:40.133574,R10,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T02:54:22.133574,R5,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T01:14:33.133574,R6,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T11:52:15.133574,R7,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T09:36:56.133574,R8,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T07:08:52.133574,R7,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T20:40:10.133574,R5,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T13:01:04.133574,R6,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T21:18:57.133574,R5,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T01:10:19.133574,R6,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T11:16:10.133574,R3,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T02:23:35.133574,R2,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T03:28:03.133574,R5,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T06:36:12.133574,R8,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T10:46:57.133574,R5,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T00:23:20.133574,R9,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T06:56:47.133574,R10,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T12:56:50.133574,R2,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T15:00:28.133574,R4,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T09:43:34.133574,R5,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T20:58:43.133574,R10,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T04:21:18.133574,R4,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T12:22:39.133574,R9,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T08:03:31.133574,R10,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T11:54:54.133574,R3,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T15:02:36.133574,R9,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T02:55:35.133574,R4,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T08:46:38.133574,R4,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T04:28:55.133574,R1,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T09:07:16.133574,R5,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T02:22:27.133574,R1,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T09:59:12.133574,R1,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T22:25:59.133574,R8,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T16:18:13.133574,R1,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T09:24:53.133574,R5,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T02:11:22.133574,R7,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T03:55:35.133574,R5,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T20:21:04.133574,R8,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T02:21:50.133574,R9,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T02:39:41.133574,R7,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T14:10:59.133574,R9,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T01:14:13.133574,R3,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T23:45:05.133574,R7,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T11:23:33.133574,R7,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T06:11:30.133574,R9,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T17:21:31.133574,R4,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T04:44:18.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T19:34:59.133574,R10,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T14:39:15.133574,R3,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T09:28:42.133574,R4,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T19:49:15.133574,R6,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T10:23:51.133574,R6,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T16:40:41.133574,R8,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T12:18:46.133574,R3,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T20:25:03.133574,R3,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T03:11:11.133574,R3,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T18:20:37.133574,R2,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T07:52:29.133574,R5,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T09:19:46.133574,R6,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T23:39:34.133574,R7,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T04:23:19.133574,R2,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T21:02:29.133574,R4,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T20:11:11.133574,R1,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T00:01:50.133574,R2,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T08:25:58.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T11:59:15.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T13:47:41.133574,R6,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T08:17:07.133574,R5,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
