incident_id,device,window_start,window_end,text,fault_class
114,R1,2025-11-22 09:30:00,2025-11-22 09:32:57.133574,%PARSER-4-BADCMD: Bad command detected in config file %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
115,R1,2025-11-22 09:45:00,2025-11-22 09:49:44.133574,%SSH-5-FAIL: Failed login attempt for user root %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %SYS-5-RELOAD: Reload requested by admin %SYS-4-RESCHED: High CPU caused delayed process scheduling %CONFIG-3-ERROR: Failed to apply running-config changes,AUTH_FAILURE
116,R1,2025-11-22 09:50:00,2025-11-22 09:54:40.133574,%RADIUS-4-ERROR: RADIUS server timeout %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %SSH-5-FAIL: Failed login attempt for user root %SYS-5-RELOAD: Reload requested by admin,AUTH_FAILURE
117,R1,2025-11-22 09:55:00,2025-11-22 09:59:20.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %AAA-5-NO_ATTR: Missing AAA attributes in request %SYS-5-RELOAD: Reload requested by admin,LINK_DOWN
118,R1,2025-11-22 10:00:00,2025-11-22 10:04:51.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,AUTH_FAILURE
119,R1,2025-11-22 10:05:00,2025-11-22 10:08:17.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %AAA-5-NO_ATTR: Missing AAA attributes in request %SYS-4-CONFIG: Rollback initiated due to config inconsistency %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,CONFIG_ERROR
120,R1,2025-11-22 10:10:00,2025-11-22 10:14:42.133574,%SYS-5-LOGGING: System logging restarted %PARSER-4-BADCMD: Bad command detected in config file,NORMAL
121,R1,2025-11-22 10:15:00,2025-11-22 10:19:58.133574,"%AUTH-3-FAIL: Authentication failed for user admin %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
122,R1,2025-11-22 10:25:00,2025-11-22 10:28:05.133574,%RADIUS-4-ERROR: RADIUS server timeout %RADIUS-4-ERROR: RADIUS server timeout %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,AUTH_FAILURE
123,R1,2025-11-22 10:55:00,2025-11-22 10:59:04.133574,"%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",NORMAL
124,R1,2025-11-22 11:05:00,2025-11-22 11:09:36.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %PLATFORM-3-CPUHIGH: CPU utilization above 95%,CONFIG_ERROR
125,R1,2025-11-22 11:10:00,2025-11-22 11:13:02.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %SYS-4-RESCHED: High CPU caused delayed process scheduling,LINK_DOWN
126,R1,2025-11-22 11:20:00,2025-11-22 11:23:45.133574,%SYS-5-RELOAD: Reload requested by admin %PARSER-4-BADCMD: Bad command detected in config file %AAA-5-NO_ATTR: Missing AAA attributes in request,NORMAL
127,R1,2025-11-22 11:25:00,2025-11-22 11:27:16.133574,%AUTH-3-FAIL: Authentication failed for user admin %AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
128,R1,2025-11-22 11:30:00,2025-11-22 11:33:37.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %OAM-3-LOST: Loss of signal on port Gi0/1 %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,CPU_SPIKE
129,R1,2025-11-22 11:45:00,2025-11-22 11:49:33.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %RADIUS-4-ERROR: RADIUS server timeout %AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
130,R1,2025-11-22 11:55:00,2025-11-22 11:59:15.133574,%AUTH-3-FAIL: Authentication failed for user admin %BGP-5-NBRUP: BGP adjacency established successfully %CONFIG-3-ERROR: Failed to apply running-config changes %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,AUTH_FAILURE
131,R1,2025-11-22 12:05:00,2025-11-22 12:07:59.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,CPU_SPIKE
132,R1,2025-11-22 12:10:00,2025-11-22 12:13:51.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
133,R1,2025-11-22 12:20:00,2025-11-22 12:23:14.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %RADIUS-4-ERROR: RADIUS server timeout,CPU_SPIKE
134,R1,2025-11-22 12:35:00,2025-11-22 12:37:10.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CONFIG_ERROR
135,R1,2025-11-22 12:45:00,2025-11-22 12:49:17.133574,"%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %OAM-3-LOST: Loss of signal on port Gi0/1 %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
136,R1,2025-11-22 12:55:00,2025-11-22 12:59:48.133574,%SYS-5-RELOAD: Reload requested by admin %SYS-5-RELOAD: Reload requested by admin,NORMAL
137,R1,2025-11-22 13:00:00,2025-11-22 13:04:12.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
138,R1,2025-11-22 13:10:00,2025-11-22 13:14:57.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %AAA-5-NO_ATTR: Missing AAA attributes in request %AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
139,R1,2025-11-22 13:15:00,2025-11-22 13:17:32.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %PLATFORM-3-CPUHIGH: CPU utilization above 95% %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %SYS-5-RELOAD: Reload requested by admin,LINK_DOWN
140,R1,2025-11-22 13:25:00,2025-11-22 13:29:51.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %RADIUS-4-ERROR: RADIUS server timeout %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,LINK_DOWN
141,R1,2025-11-22 13:30:00,2025-11-22 13:34:09.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %SSH-5-FAIL: Failed login attempt for user root %AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-5-NBRUP: BGP adjacency established successfully,AUTH_FAILURE
142,R1,2025-11-22 13:35:00,2025-11-22 13:39:46.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %CONFIG-3-ERROR: Failed to apply running-config changes %LINK-3-UPDOWN: Interface Gi0/1 is down,CPU_SPIKE
143,R1,2025-11-22 13:40:00,2025-11-22 13:43:09.133574,%SYS-5-RELOAD: Reload requested by admin %SSH-5-FAIL: Failed login attempt for user root %BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
144,R1,2025-11-22 13:45:00,2025-11-22 13:48:14.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CPU_SPIKE
145,R1,2025-11-22 14:00:00,2025-11-22 14:04:24.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %AAA-5-NO_ATTR: Missing AAA attributes in request,CONFIG_ERROR
146,R1,2025-11-22 14:05:00,2025-11-22 14:08:59.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CPU_SPIKE
147,R1,2025-11-22 14:30:00,2025-11-22 14:34:07.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %CONFIG-3-ERROR: Failed to apply running-config changes %OAM-3-LOST: Loss of signal on port Gi0/1",LINK_DOWN
148,R1,2025-11-22 14:40:00,2025-11-22 14:44:21.133574,%SYS-5-LOGGING: System logging restarted %BGP-5-NBRUP: BGP adjacency established successfully %SYS-5-LOGGING: System logging restarted,NORMAL
149,R1,2025-11-22 14:45:00,2025-11-22 14:49:28.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %AUTH-3-FAIL: Authentication failed for user admin,NORMAL
150,R1,2025-11-22 15:00:00,2025-11-22 15:00:44.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-5-LOGGING: System logging restarted,CPU_SPIKE
151,R10,2025-11-21 15:10:00,2025-11-21 15:14:56.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %SSH-5-FAIL: Failed login attempt for user root %OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
152,R10,2025-11-21 15:15:00,2025-11-21 15:19:14.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %CONFIG-3-ERROR: Failed to apply running-config changes %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %SYS-4-CONFIG: Rollback initiated due to config inconsistency %LINK-3-UPDOWN: Interface Gi0/1 is down %SYS-5-RELOAD: Reload requested by admin,CONFIG_ERROR
153,R10,2025-11-21 15:30:00,2025-11-21 15:34:11.133574,"%BGP-5-NBRUP: BGP adjacency established successfully %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1",BGP_FLAP
154,R10,2025-11-21 15:35:00,2025-11-21 15:35:57.133574,%AUTH-3-FAIL: Authentication failed for user admin %SYS-4-RESCHED: High CPU caused delayed process scheduling,AUTH_FAILURE
155,R10,2025-11-21 15:40:00,2025-11-21 15:42:57.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %CONFIG-3-ERROR: Failed to apply running-config changes,CPU_SPIKE
156,R10,2025-11-21 15:55:00,2025-11-21 15:58:07.133574,%PARSER-4-BADCMD: Bad command detected in config file %SYS-5-LOGGING: System logging restarted %PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
157,R10,2025-11-21 16:00:00,2025-11-21 16:04:11.133574,"%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
158,R10,2025-11-21 16:10:00,2025-11-21 16:14:34.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %AUTH-3-FAIL: Authentication failed for user admin,BGP_FLAP
159,R10,2025-11-21 16:20:00,2025-11-21 16:23:43.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SYS-4-CONFIG: Rollback initiated due to config inconsistency,NORMAL
160,R10,2025-11-21 16:30:00,2025-11-21 16:31:43.133574,%SSH-5-FAIL: Failed login attempt for user root %LINK-3-UPDOWN: Interface Gi0/1 is down,AUTH_FAILURE
161,R10,2025-11-21 16:40:00,2025-11-21 16:43:49.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %OAM-3-LOST: Loss of signal on port Gi0/1,AUTH_FAILURE
162,R10,2025-11-21 16:45:00,2025-11-21 16:49:42.133574,%SYS-5-RELOAD: Reload requested by admin %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,NORMAL
163,R10,2025-11-21 16:50:00,2025-11-21 16:53:55.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %LINK-3-UPDOWN: Interface Gi0/1 is down %AUTH-3-FAIL: Authentication failed for user admin,NORMAL
164,R10,2025-11-21 16:55:00,2025-11-21 16:56:36.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CONFIG_ERROR
165,R10,2025-11-21 17:15:00,2025-11-21 17:19:02.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %BGP-5-NBRUP: BGP adjacency established successfully",BGP_FLAP
166,R10,2025-11-21 17:30:00,2025-11-21 17:33:16.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
167,R10,2025-11-21 17:35:00,2025-11-21 17:39:07.133574,%BGP-5-NBRUP: BGP adjacency established successfully %OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
168,R10,2025-11-21 17:40:00,2025-11-21 17:44:22.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SYS-4-CONFIG: Rollback initiated due to config inconsistency %SSH-5-FAIL: Failed login attempt for user root,CPU_SPIKE
169,R10,2025-11-21 17:45:00,2025-11-21 17:48:44.133574,%SYS-5-LOGGING: System logging restarted %SYS-5-RELOAD: Reload requested by admin %AUTH-3-FAIL: Authentication failed for user admin,NORMAL
170,R10,2025-11-21 18:05:00,2025-11-21 18:08:58.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
171,R10,2025-11-21 18:15:00,2025-11-21 18:18:54.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-5-RELOAD: Reload requested by admin %PLATFORM-3-CPUHIGH: CPU utilization above 95%,LINK_DOWN
172,R10,2025-11-21 18:20:00,2025-11-21 18:24:58.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,LINK_DOWN
173,R10,2025-11-21 18:25:00,2025-11-21 18:29:30.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %SYS-5-RELOAD: Reload requested by admin %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
174,R10,2025-11-21 18:30:00,2025-11-21 18:32:58.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %OAM-3-LOST: Loss of signal on port Gi0/1,CPU_SPIKE
175,R10,2025-11-21 18:45:00,2025-11-21 18:48:34.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %SSH-5-FAIL: Failed login attempt for user root %CONFIG-3-ERROR: Failed to apply running-config changes %PARSER-4-BADCMD: Bad command detected in config file %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CONFIG_ERROR
176,R10,2025-11-21 18:55:00,2025-11-21 18:55:35.133574,%AUTH-3-FAIL: Authentication failed for user admin %AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
177,R10,2025-11-21 19:30:00,2025-11-21 19:34:59.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,CONFIG_ERROR
178,R10,2025-11-21 19:35:00,2025-11-21 19:38:34.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
179,R10,2025-11-21 19:40:00,2025-11-21 19:44:16.133574,"%RADIUS-4-ERROR: RADIUS server timeout %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %PARSER-4-BADCMD: Bad command detected in config file %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
180,R10,2025-11-21 19:55:00,2025-11-21 19:58:17.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,LINK_DOWN
181,R10,2025-11-21 20:00:00,2025-11-21 20:04:45.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SSH-5-FAIL: Failed login attempt for user root,CPU_SPIKE
182,R10,2025-11-21 20:10:00,2025-11-21 20:13:19.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-5-RELOAD: Reload requested by admin %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CPU_SPIKE
183,R10,2025-11-21 20:30:00,2025-11-21 20:34:50.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %SYS-3-CPUHOG: Task Scheduler detected CPU hog process",LINK_DOWN
184,R10,2025-11-21 20:35:00,2025-11-21 20:38:48.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation",LINK_DOWN
185,R10,2025-11-21 20:45:00,2025-11-21 20:48:34.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
186,R10,2025-11-21 20:55:00,2025-11-21 20:59:11.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-5-RELOAD: Reload requested by admin,CONFIG_ERROR
187,R10,2025-11-21 21:00:00,2025-11-21 21:03:12.133574,%AUTH-3-FAIL: Authentication failed for user admin %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,AUTH_FAILURE
188,R10,2025-11-21 21:05:00,2025-11-21 21:07:55.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,BGP_FLAP
189,R10,2025-11-21 21:10:00,2025-11-21 21:12:35.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
190,R10,2025-11-21 21:25:00,2025-11-21 21:26:37.133574,%SYS-5-LOGGING: System logging restarted %AAA-5-NO_ATTR: Missing AAA attributes in request,NORMAL
191,R10,2025-11-21 21:30:00,2025-11-21 21:34:56.133574,"%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %SYS-4-CONFIG: Rollback initiated due to config inconsistency %PLATFORM-3-CPUHIGH: CPU utilization above 95%",CONFIG_ERROR
192,R10,2025-11-21 21:40:00,2025-11-21 21:43:11.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %CONFIG-3-ERROR: Failed to apply running-config changes",LINK_DOWN
193,R10,2025-11-21 21:45:00,2025-11-21 21:49:32.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %AAA-5-NO_ATTR: Missing AAA attributes in request %RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
194,R10,2025-11-21 21:50:00,2025-11-21 21:52:34.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %AUTH-3-FAIL: Authentication failed for user admin,LINK_DOWN
195,R10,2025-11-21 21:55:00,2025-11-21 21:59:58.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %RADIUS-4-ERROR: RADIUS server timeout,CONFIG_ERROR
196,R10,2025-11-21 22:05:00,2025-11-21 22:05:57.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %PARSER-4-BADCMD: Bad command detected in config file,CPU_SPIKE
197,R10,2025-11-21 22:10:00,2025-11-21 22:14:56.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-5-LOGGING: System logging restarted,LINK_DOWN
198,R10,2025-11-21 22:15:00,2025-11-21 22:19:39.133574,"%SYS-5-RELOAD: Reload requested by admin %LINK-3-UPDOWN: Interface Gi0/1 is down %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
199,R10,2025-11-21 22:20:00,2025-11-21 22:24:06.133574,"%SYS-4-CONFIG: Rollback initiated due to config inconsistency %SSH-5-FAIL: Failed login attempt for user root %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",CONFIG_ERROR
200,R10,2025-11-21 22:30:00,2025-11-21 22:31:13.133574,%BGP-5-NBRUP: BGP adjacency established successfully %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,NORMAL
201,R10,2025-11-21 22:45:00,2025-11-21 22:49:05.133574,"%OAM-3-LOST: Loss of signal on port Gi0/1 %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SYS-5-RELOAD: Reload requested by admin %AUTH-3-FAIL: Authentication failed for user admin",LINK_DOWN
202,R10,2025-11-21 22:50:00,2025-11-21 22:53:01.133574,%SYS-5-RELOAD: Reload requested by admin %AUTH-3-FAIL: Authentication failed for user admin,NORMAL
203,R10,2025-11-21 23:00:00,2025-11-21 23:04:28.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %LINK-3-UPDOWN: Interface Gi0/1 is down,CONFIG_ERROR
204,R10,2025-11-21 23:05:00,2025-11-21 23:07:33.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
205,R10,2025-11-21 23:10:00,2025-11-21 23:11:01.133574,%BGP-5-NBRUP: BGP adjacency established successfully %CONFIG-3-ERROR: Failed to apply running-config changes,NORMAL
206,R10,2025-11-21 23:15:00,2025-11-21 23:19:49.133574,%SYS-5-RELOAD: Reload requested by admin %RADIUS-4-ERROR: RADIUS server timeout %RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
207,R10,2025-11-21 23:20:00,2025-11-21 23:24:50.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SYS-5-RELOAD: Reload requested by admin %BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
